x,y,z,anatomy
0.04459901,1.042161,1.215202,Caudal fin
0.04611105,1.054337,1.203645,Caudal fin
0.0356525,1.060846,1.192439,Caudal fin
0.03543412,1.053161,1.201775,Caudal fin
0.03531283,1.048586,1.203579,Caudal fin
0.04492728,1.040808,1.209344,Caudal fin
0.03526798,1.047143,1.197971,Caudal fin
0.03527895,1.048852,1.185073,Caudal fin
0.04595213,1.042814,1.195931,Caudal fin
0.1019785,1.134393,1.063219,Caudal fin
0.1233638,1.11096,1.099991,Caudal fin
0.1331975,1.126698,1.074077,Caudal fin
0.09268808,1.118864,1.08851,Caudal fin
0.08357641,1.102136,1.116093,Caudal fin
0.113157,1.094272,1.127883,Caudal fin
0.1418629,1.13981,1.051189,Caudal fin
0.1101603,1.147194,1.040932,Caudal fin
0.1485653,1.148629,1.032382,Caudal fin
0.1164349,1.15568,1.02246,Caudal fin
0.0845672,1.155817,1.030748,Caudal fin
0.07682379,1.144155,1.051739,Caudal fin
0.09022982,1.163163,1.013271,Caudal fin
0.07110932,1.172076,1.003314,Caudal fin
0.06618127,1.166899,1.019225,Caudal fin
0.05909891,1.157746,1.038155,Caudal fin
0.06748658,1.129457,1.075798,Caudal fin
0.05004983,1.145651,1.059826,Caudal fin
0.03816995,1.130098,1.086221,Caudal fin
0.05899801,1.112743,1.102842,Caudal fin
0.4029376,1.057122,1.204735,Caudal fin
0.4231774,1.038026,1.239573,Caudal fin
0.4283947,1.043416,1.23045,Caudal fin
0.3968526,1.050457,1.215584,Caudal fin
0.3903365,1.043137,1.227003,Caudal fin
0.4175943,1.032046,1.249137,Caudal fin
0.4391105,1.021547,1.268926,Caudal fin
0.4438102,1.026362,1.260993,Caudal fin
0.4481996,1.030648,1.25339,Caudal fin
0.4329324,1.047634,1.222214,Caudal fin
0.4082242,1.062433,1.194996,Caudal fin
0.4520185,1.033926,1.246484,Caudal fin
0.4550067,1.035718,1.240638,Caudal fin
0.4364768,1.050099,1.215312,Caudal fin
0.4123451,1.06569,1.186907,Caudal fin
0.3782268,1.077379,1.166868,Caudal fin
0.3721687,1.070839,1.178374,Caudal fin
0.3829364,1.081527,1.157386,Caudal fin
0.3651793,1.062745,1.191256,Caudal fin
0.3576755,1.053931,1.204865,Caudal fin
0.1897312,1.019651,1.243255,Caudal fin
0.2400728,1.018014,1.237477,Caudal fin
0.2385594,1.019374,1.241952,Caudal fin
0.1913821,1.018384,1.23829,Caudal fin
0.1959034,1.020374,1.227509,Caudal fin
0.2441646,1.019575,1.228069,Caudal fin
0.291084,1.017817,1.232355,Caudal fin
0.287522,1.016708,1.240434,Caudal fin
0.2861801,1.018144,1.244419,Caudal fin
0.2396509,1.023363,1.241284,Caudal fin
0.1909749,1.02388,1.242193,Caudal fin
0.2870884,1.021843,1.244104,Caudal fin
0.2902773,1.027526,1.239287,Caudal fin
0.2433739,1.029687,1.23526,Caudal fin
0.1951374,1.030777,1.23489,Caudal fin
0.1451049,1.024696,1.243684,Caudal fin
0.1437876,1.020285,1.245117,Caudal fin
0.1494552,1.032047,1.235207,Caudal fin
0.1454803,1.0191,1.239713,Caudal fin
0.1501601,1.021428,1.227679,Caudal fin
0.3652786,1.009627,1.267482,Caudal fin
0.3972223,1.002393,1.279686,Caudal fin
0.3962651,1.003814,1.282466,Caudal fin
0.3663517,1.008174,1.264339,Caudal fin
0.3690475,1.008516,1.25833,Caudal fin
0.3995514,1.002438,1.274508,Caudal fin
0.4240433,0.9963859,1.289139,Caudal fin
0.4220572,0.9965686,1.293562,Caudal fin
0.4212159,0.9979466,1.296011,Caudal fin
0.3967273,1.006508,1.282703,Caudal fin
0.3658707,1.012653,1.267593,Caudal fin
0.4215686,1.000347,1.296351,Caudal fin
0.4231641,1.003597,1.294449,Caudal fin
0.3986559,1.010284,1.280249,Caudal fin
0.3681706,1.017031,1.264506,Caudal fin
0.3292431,1.018019,1.2538,Caudal fin
0.3285017,1.014649,1.253864,Caudal fin
0.3319603,1.023043,1.249943,Caudal fin
0.3296999,1.013187,1.250322,Caudal fin
0.3328016,1.013886,1.24336,Caudal fin
0.4772211,1.011388,1.271415,Caudal fin
0.4695349,1.018684,1.253946,Caudal fin
0.4698334,1.021412,1.254781,Caudal fin
0.4769573,1.009141,1.270444,Caudal fin
0.4759136,1.006405,1.270918,Caudal fin
0.4682543,1.015253,1.254908,Caudal fin
0.4572913,1.030659,1.232664,Caudal fin
0.4576769,1.033746,1.233479,Caudal fin
0.4691812,1.023126,1.257183,Caudal fin
0.4766449,1.013065,1.2733,Caudal fin
0.4569041,1.035545,1.23622,Caudal fin
0.4676095,1.023511,1.260922,Caudal fin
0.4753447,1.013675,1.276206,Caudal fin
0.4803948,1.005454,1.28479,Caudal fin
0.4809821,1.003671,1.283771,Caudal fin
0.479272,1.006408,1.286532,Caudal fin
0.4805494,1.002064,1.292025,Caudal fin
0.4817233,0.9999555,1.292913,Caudal fin
0.4823611,0.9979591,1.292699,Caudal fin
0.4806572,1.002149,1.282389,Caudal fin
0.4819508,0.997061,1.290818,Caudal fin
0.4809359,0.9971077,1.288436,Caudal fin
0.4797485,1.000326,1.282118,Caudal fin
0.415952,1.064341,1.177588,Caudal fin
0.3863319,1.076377,1.14624,Caudal fin
0.3870243,1.080586,1.146757,Caudal fin
0.4153671,1.060531,1.176935,Caudal fin
0.352345,1.091461,1.116159,Caudal fin
0.3531472,1.096121,1.116507,Caudal fin
0.3858807,1.08245,1.150577,Caudal fin
0.4149328,1.066193,1.181008,Caudal fin
0.3518792,1.098014,1.120809,Caudal fin
0.4387143,1.05023,1.210192,Caudal fin
0.4396096,1.048391,1.207122,Caudal fin
0.4391278,1.04495,1.206368,Caudal fin
0.2734763,1.122088,1.063833,Caudal fin
0.2304735,1.126437,1.042263,Caudal fin
0.2316238,1.132629,1.04229,Caudal fin
0.27245,1.116381,1.063818,Caudal fin
0.1897656,1.135046,1.024261,Caudal fin
0.1910542,1.141624,1.024538,Caudal fin
0.2301172,1.134797,1.048566,Caudal fin
0.2719943,1.124147,1.069395,Caudal fin
0.1896213,1.143895,1.031534,Caudal fin
0.3132493,1.1119,1.093612,Caudal fin
0.314641,1.109937,1.088719,Caudal fin
0.3137291,1.104759,1.088567,Caudal fin
0.1209518,1.155675,1.000389,Caudal fin
0.09228937,1.154326,0.9889599,Caudal fin
0.09397122,1.161743,0.991289,Caudal fin
0.1193632,1.148634,0.998794,Caudal fin
0.1153239,1.137936,1.004857,Caudal fin
0.08840011,1.1434,0.9938814,Caudal fin
0.06875618,1.148538,0.9830846,Caudal fin
0.07238322,1.159864,0.9795339,Caudal fin
0.07407511,1.167976,0.9824267,Caudal fin
0.09332459,1.164913,0.9997554,Caudal fin
0.1200039,1.158266,1.008612,Caudal fin
0.07369554,1.172241,0.9907007,Caudal fin
0.1525098,1.151489,1.01871,Caudal fin
0.1537382,1.149138,1.011022,Caudal fin
0.152292,1.142326,1.010166,Caudal fin
0.1482141,1.13185,1.017011,Caudal fin
0.4532487,0.9885147,1.311075,Caudal fin
0.4401506,0.9949329,1.305758,Caudal fin
0.4398853,0.9927616,1.305309,Caudal fin
0.453334,0.9905156,1.311564,Caudal fin
0.4542376,0.9930171,1.310616,Caudal fin
0.4414431,0.9977638,1.304381,Caudal fin
0.4406014,0.9914237,1.303167,Caudal fin
0.4537255,0.9873018,1.3092,Caudal fin
0.4422531,0.9910926,1.299467,Caudal fin
0.4549408,0.9869512,1.306163,Caudal fin
0.4622999,0.9845462,1.31236,Caudal fin
0.4622813,0.9854618,1.314025,Caudal fin
0.4628664,0.9843544,1.309898,Caudal fin
0.4619791,0.9873453,1.314409,Caudal fin
0.4622923,0.9895904,1.313725,Caudal fin
0.4588933,0.9986512,1.304556,Caudal fin
0.45064,1.008605,1.290393,Caudal fin
0.4469674,1.004742,1.296222,Caudal fin
0.4618943,1.001765,1.300035,Caudal fin
0.4650373,1.004925,1.29503,Caudal fin
0.4545465,1.012529,1.284031,Caudal fin
0.4343604,1.016681,1.276823,Caudal fin
0.4298956,1.011946,1.2841,Caudal fin
0.4438086,1.001081,1.301044,Caudal fin
0.4562158,0.9957322,1.308181,Caudal fin
0.4260516,1.007524,1.29017,Caudal fin
0.46412,0.9915904,1.312185,Caudal fin
0.4666874,0.9936556,1.30975,Caudal fin
0.4692196,0.9960959,1.30638,Caudal fin
0.4717176,0.9986659,1.302502,Caudal fin
0.471789,0.9999754,1.27721,Caudal fin
0.4593306,1.003468,1.268246,Caudal fin
0.4629028,1.007437,1.262489,Caudal fin
0.4689502,0.9968011,1.281846,Caudal fin
0.4658653,0.9938267,1.286979,Caudal fin
0.4554936,0.9997351,1.274742,Caudal fin
0.4659604,1.011435,1.257899,Caudal fin
0.4741505,1.003263,1.27337,Caudal fin
0.4785848,0.997638,1.28443,Caudal fin
0.4770054,0.9946814,1.28812,Caudal fin
0.4807554,0.9943593,1.291941,Caudal fin
0.4798142,0.9915047,1.295833,Caudal fin
0.4748493,0.9920524,1.291985,Caudal fin
0.4781896,0.9892204,1.299225,Caudal fin
0.4723965,0.9896513,1.29598,Caudal fin
0.05763574,1.184069,0.9593074,Caudal fin
0.05771369,1.206956,0.9463816,Body
0.05757457,1.192313,0.9658453,Caudal fin
0.05761797,1.196372,0.9405993,Body
0.05648239,1.215608,0.9542245,Caudal fin
0.05591753,1.197745,0.9751924,Caudal fin
0.06234036,1.181058,0.9800078,Caudal fin
0.06254236,1.175011,0.972508,Caudal fin
0.06023254,1.183419,0.9910884,Caudal fin
0.0609574,1.165709,0.9693864,Caudal fin
0.0561926,1.173283,0.9560364,Caudal fin
0.05770564,1.153644,0.971467,Caudal fin
0.05333811,1.160288,0.9565163,Caudal fin
0.05626947,1.184005,0.9370031,Body
0.05374318,1.170042,0.9357196,Body
0.04391428,1.129838,0.9686823,Caudal fin
0.04016628,1.123875,0.942158,Body
0.04553685,1.138936,0.939384,Body
0.03782557,1.114703,0.9773749,Caudal fin
0.03135578,1.101426,0.9848049,Caudal fin
0.0341596,1.110547,0.9443449,Body
0.05011406,1.154672,0.9368755,Body
0.04916523,1.14542,0.9612305,Caudal fin
0.05290726,1.139307,0.9795738,Caudal fin
0.04666906,1.123768,0.9923353,Caudal fin
0.0633303,1.134633,0.9941407,Caudal fin
0.05615351,1.119105,1.011503,Caudal fin
0.03909783,1.1081,1.00838,Caudal fin
0.04727375,1.102907,1.033972,Caudal fin
0.03571521,1.086074,1.063078,Caudal fin
0.03116814,1.094548,1.022249,Caudal fin
0.1008509,1.109014,1.041225,Caudal fin
0.1233964,1.087417,1.081329,Caudal fin
0.09181584,1.092921,1.067881,Caudal fin
0.1330286,1.103341,1.0545,Caudal fin
0.113388,1.071787,1.111003,Caudal fin
0.0830131,1.077247,1.097837,Caudal fin
0.06564402,1.097966,1.05295,Caudal fin
0.07471997,1.114228,1.027346,Caudal fin
0.05754922,1.082261,1.082855,Caudal fin
0.08242448,1.129703,1.007167,Caudal fin
0.10892,1.124374,1.019609,Caudal fin
0.1415471,1.118503,1.032424,Caudal fin
0.3787704,1.014923,1.239011,Caudal fin
0.403205,1.004139,1.267079,Caudal fin
0.3733236,1.010873,1.249621,Caudal fin
0.4078441,1.007249,1.258078,Caudal fin
0.4310238,0.9999273,1.275331,Caudal fin
0.4271252,0.9975711,1.282875,Caudal fin
0.3377706,1.017002,1.233167,Caudal fin
0.3441127,1.022118,1.22068,Caudal fin
0.2968358,1.021751,1.220384,Caudal fin
0.3041812,1.028005,1.205634,Caudal fin
0.3513334,1.028823,1.20684,Caudal fin
0.3849779,1.020341,1.227301,Caudal fin
0.3125242,1.036073,1.189214,Caudal fin
0.4131295,1.011521,1.248181,Caudal fin
0.43546,1.003258,1.267068,Caudal fin
0.4819615,0.9911763,1.303468,Caudal fin
0.4821542,0.9932284,1.296766,Caudal fin
0.4826028,0.9939501,1.299049,Caudal fin
0.481478,0.9903949,1.300961,Caudal fin
0.481923,0.9962292,1.298931,Caudal fin
0.4812294,0.9936728,1.303321,Caudal fin
0.480318,1.000061,1.296061,Caudal fin
0.4793417,0.9977813,1.300361,Caudal fin
0.479878,0.9916835,1.306561,Caudal fin
0.4806917,0.9891698,1.306605,Caudal fin
0.4777042,0.9957115,1.303904,Caudal fin
0.480133,0.9883042,1.304129,Caudal fin
0.2114654,1.051201,1.202621,Caudal fin
0.1568615,1.042048,1.219479,Caudal fin
0.2022431,1.040046,1.221136,Caudal fin
0.1664782,1.054172,1.198425,Caudal fin
0.1263877,1.057965,1.19305,Caudal fin
0.1172304,1.045215,1.216008,Caudal fin
0.2497549,1.038053,1.223668,Caudal fin
0.258059,1.048028,1.207954,Caudal fin
0.295777,1.034912,1.229762,Caudal fin
0.3029684,1.043627,1.216743,Caudal fin
0.2675515,1.059178,1.18956,Caudal fin
0.2219784,1.063753,1.181033,Caudal fin
0.3112324,1.053293,1.201438,Caudal fin
0.1774597,1.067888,1.173971,Caudal fin
0.136942,1.072451,1.166489,Caudal fin
0.2126701,1.034354,1.190701,Caudal fin
0.1578041,1.027558,1.209224,Caudal fin
0.1675761,1.036802,1.186132,Caudal fin
0.2032707,1.025914,1.211125,Caudal fin
0.1179902,1.030398,1.205524,Caudal fin
0.127247,1.04009,1.180373,Caudal fin
0.1786402,1.048474,1.160193,Caudal fin
0.2232872,1.045043,1.167802,Caudal fin
0.137828,1.052343,1.152101,Caudal fin
0.2688787,1.041195,1.176839,Caudal fin
0.259286,1.031752,1.196422,Caudal fin
0.2508085,1.02435,1.213941,Caudal fin
0.0696014,1.070585,1.173265,Caudal fin
0.08696957,1.050704,1.208036,Caudal fin
0.09448436,1.063608,1.184176,Caudal fin
0.06443708,1.057567,1.197396,Caudal fin
0.103372,1.078309,1.156701,Caudal fin
0.07593102,1.085743,1.145254,Caudal fin
0.05380046,1.095033,1.132792,Caudal fin
0.05057202,1.078384,1.161776,Caudal fin
0.03718516,1.104462,1.122879,Caudal fin
0.03648522,1.08599,1.1519,Caudal fin
0.04799079,1.064855,1.185923,Caudal fin
0.0359886,1.07162,1.17545,Caudal fin
0.3775671,1.028907,1.249088,Caudal fin
0.4020984,1.014951,1.274958,Caudal fin
0.4066633,1.020283,1.267537,Caudal fin
0.3722205,1.022539,1.258054,Caudal fin
0.4119591,1.026057,1.258694,Caudal fin
0.3837569,1.035864,1.238454,Caudal fin
0.3500744,1.045232,1.218553,Caudal fin
0.3429033,1.036971,1.231305,Caudal fin
0.3366894,1.029467,1.242107,Caudal fin
0.4710066,1.010671,1.284971,Caudal fin
0.4651495,1.022253,1.265767,Caudal fin
0.4620119,1.019743,1.271428,Caudal fin
0.4734366,1.012722,1.280242,Caudal fin
0.4584074,1.016372,1.277612,Caudal fin
0.4681408,1.007982,1.289954,Caudal fin
0.4741824,1.00112,1.298544,Caudal fin
0.4763587,1.003399,1.29443,Caudal fin
0.477991,1.005442,1.290086,Caudal fin
0.4597884,0.988965,1.297495,Caudal fin
0.4447944,0.9919421,1.294341,Caudal fin
0.4479991,0.9937883,1.288222,Caudal fin
0.4570709,0.9875374,1.302186,Caudal fin
0.451641,0.9964473,1.281545,Caudal fin
0.4627656,0.991138,1.292311,Caudal fin
0.4699269,0.9873787,1.300064,Caudal fin
0.4674094,0.9855903,1.303893,Caudal fin
0.4648127,0.9846423,1.307124,Caudal fin
0.01878405,1.085559,0.9900197,Caudal fin
0.01271634,1.093819,1.036697,Caudal fin
0.01296439,1.084716,0.9911091,Caudal fin
0.01756722,1.083975,1.031745,Caudal fin
0.01708939,1.082042,1.069319,Caudal fin
0.01271117,1.099452,1.07638,Caudal fin
0.009056603,1.111947,1.080828,Caudal fin
0.008304045,1.101627,1.039618,Caudal fin
0.007295305,1.085643,0.9915659,Caudal fin
0.0138467,1.087539,0.9433081,Body
0.02085477,1.092317,0.9446594,Body
0.006810553,1.085993,0.9424347,Body
0.02767408,1.100007,0.9450918,Body
0.02496156,1.09142,0.988469,Caudal fin
0.02385454,1.085362,1.028483,Caudal fin
0.02381397,1.079522,1.065844,Caudal fin
0.04786928,1.200542,0.9999588,Caudal fin
0.05384979,1.222178,0.9640027,Caudal fin
0.05003105,1.227433,0.974815,Caudal fin
0.052573,1.200092,0.9868908,Caudal fin
0.04524133,1.232143,0.9857602,Caudal fin
0.04213464,1.200284,1.013415,Caudal fin
0.03969474,1.237017,0.9959364,Caudal fin
0.03593301,1.201292,1.025428,Caudal fin
0.04266832,1.170357,1.038568,Caudal fin
0.05016966,1.176927,1.020984,Caudal fin
0.03476913,1.16644,1.053712,Caudal fin
0.05610001,1.181662,1.004952,Caudal fin
0.02384269,1.210927,1.04013,Caudal fin
0.03360543,1.242768,1.004442,Caudal fin
0.02707378,1.248331,1.010947,Caudal fin
0.02982834,1.205543,1.03417,Caudal fin
0.0202002,1.252641,1.01512,Caudal fin
0.01799811,1.215334,1.043799,Caudal fin
0.01308478,1.254601,1.016659,Caudal fin
0.01215087,1.217391,1.04509,Caudal fin
0.01612708,1.180529,1.069818,Caudal fin
0.02139755,1.17578,1.067021,Caudal fin
0.01127205,1.182642,1.070791,Caudal fin
0.0104895,1.15134,1.094915,Caudal fin
0.01476165,1.1493,1.094334,Caudal fin
0.01982685,1.144439,1.092778,Caudal fin
0.02764522,1.169666,1.062424,Caudal fin
0.02661335,1.137726,1.090346,Caudal fin
0.01927165,1.097367,1.142497,Caudal fin
0.0267884,1.076914,1.167812,Caudal fin
0.0264301,1.092392,1.145826,Caudal fin
0.01968197,1.080739,1.162728,Caudal fin
0.02016084,1.068354,1.177784,Caudal fin
0.02716691,1.065419,1.183838,Caudal fin
0.02629003,1.112315,1.119075,Caudal fin
0.01921908,1.11845,1.118559,Caudal fin
0.01407634,1.122725,1.118505,Caudal fin
0.01387491,1.100695,1.140859,Caudal fin
0.009844428,1.124469,1.118616,Caudal fin
0.009324541,1.102022,1.140484,Caudal fin
0.0139611,1.083098,1.159922,Caudal fin
0.00891756,1.083995,1.159112,Caudal fin
0.008613361,1.070504,1.173088,Caudal fin
0.01414081,1.06995,1.17422,Caudal fin
0.02043107,1.055263,1.187994,Caudal fin
0.02736761,1.057442,1.192709,Caudal fin
0.02041904,1.06,1.186197,Caudal fin
0.02736733,1.052798,1.1945,Caudal fin
0.01421993,1.061264,1.182281,Caudal fin
0.01417262,1.056447,1.184091,Caudal fin
0.00840182,1.061669,1.181,Caudal fin
0.008260539,1.056816,1.18282,Caudal fin
0.01397301,1.054906,1.17964,Caudal fin
0.02017141,1.053735,1.183202,Caudal fin
0.008167114,1.055271,1.178519,Caudal fin
0.008099146,1.056361,1.168069,Caudal fin
0.01359523,1.056048,1.168916,Caudal fin
0.01961454,1.055003,1.171846,Caudal fin
0.02714288,1.051299,1.189285,Caudal fin
0.02667109,1.052759,1.177138,Caudal fin
0.02302345,0.389622,0.3145618,Body
0.02480713,0.4267674,0.3295204,Body
0.01734713,0.4161906,0.3285708,Body
0.03336193,0.4014147,0.3144903,Body
0.04175856,0.4234558,0.3158656,Body
0.03092344,0.4462504,0.3319955,Body
0.02277654,0.4656703,0.3560264,Body
0.01818246,0.4488289,0.3531592,Body
0.01270303,0.4398483,0.351835,Body
0.009007139,0.4128898,0.3284646,Body
0.01181915,0.3857973,0.3150361,Body
0.006645113,0.4371647,0.3514302,Body
0.0002936936,0.4374255,0.3514487,Body
0.0002234385,0.4130953,0.3286103,Body
0.0001788642,0.3859214,0.3153598,Body
0.01477582,0.3590195,0.309262,Body
0.02925481,0.3630118,0.3077741,Body
0.0002427695,0.3590583,0.3098222,Body
0.0002996925,0.3289898,0.307702,Body
0.017375,0.3290521,0.3069109,Body
0.03477829,0.3326782,0.304358,Body
0.04363199,0.3749538,0.3056067,Body
0.05284396,0.343116,0.299914,Body
0.05536838,0.3989445,0.3047771,Body
0.05008585,0.5017582,0.3267645,Body
0.03896777,0.5581778,0.3541914,Body
0.03786883,0.5143909,0.3439497,Body
0.0511921,0.5512888,0.3376406,Body
0.05063399,0.6034189,0.3490383,Body
0.03860212,0.604707,0.3648444,Body
0.02921781,0.6049923,0.387057,Dorsal fin
0.02941614,0.5639204,0.3775565,Dorsal fin
0.02839068,0.5254221,0.3682422,Body
0.03523236,0.47627,0.3366781,Body
0.04713727,0.4580254,0.3197316,Body
0.02617838,0.4919368,0.3610598,Body
0.06192499,0.4390825,0.3073025,Body
0.06490226,0.4896378,0.3137955,Body
0.06590064,0.5448801,0.3248689,Body
0.06512778,0.6020899,0.3365436,Body
0.05127902,0.2488217,-0.2729539,Body
0.02697067,0.1951447,-0.2714782,Body
0.02624717,0.2538757,-0.2789178,Body
0.05287392,0.1891329,-0.2652898,Body
0.0006622155,0.1979412,-0.2737885,Body
0.0009394945,0.2562376,-0.2811435,Body
0.02562142,0.3191712,-0.2828895,Body
0.04976635,0.3151214,-0.2770482,Body
0.001281694,0.3210687,-0.2850854,Body
0.07355233,0.3103253,-0.2682486,Body
0.07578887,0.2428785,-0.2639091,Body
0.09681192,0.306142,-0.2571281,Body
0.09952715,0.2377253,-0.2523292,Body
0.07799556,0.1820641,-0.255913,Body
0.1019565,0.1758817,-0.2438304,Body
0.1417587,0.7828953,-0.1195639,Body
0.1497979,0.6880348,-0.1484874,Body
0.1347151,0.7320927,-0.1518217,Body
0.1574093,0.722297,-0.1204173,Body
0.1448025,0.6455538,-0.1720358,Body
0.1296768,0.6733114,-0.1799086,Body
0.1173973,0.7712975,-0.1542805,Body
0.1240363,0.8360216,-0.1171607,Body
0.112302,0.6992376,-0.1867256,Body
0.1304781,0.8874276,-0.07771227,Body
0.1487812,0.8231066,-0.08501553,Body
0.1650051,0.7507337,-0.08935344,Body
0.13041,0.5381561,-0.2177066,Body
0.1528713,0.4546652,-0.2085985,Body
0.1336103,0.4587953,-0.2269725,Body
0.1484469,0.5288119,-0.2015378,Body
0.1574292,0.3773261,-0.2105736,Body
0.1374101,0.378168,-0.2303009,Body
0.1132332,0.4638717,-0.241059,Body
0.111092,0.5482911,-0.2303344,Body
0.1162249,0.3799553,-0.2453727,Body
0.1104909,0.6258243,-0.2121501,Body
0.1286703,0.6091636,-0.2019444,Body
0.1450547,0.5924605,-0.1895348,Body
0.06952474,1.051178,1.159798,Caudal fin
0.08741091,1.03555,1.197315,Caudal fin
0.06449062,1.041899,1.186533,Caudal fin
0.09492557,1.045211,1.171081,Caudal fin
0.04765385,1.048332,1.175117,Caudal fin
0.0499575,1.057001,1.148064,Caudal fin
0.03532508,1.053735,1.165005,Caudal fin
0.03541365,1.061489,1.138243,Caudal fin
0.05278817,1.068458,1.115934,Caudal fin
0.07564082,1.063147,1.129354,Caudal fin
0.03555192,1.071814,1.105267,Caudal fin
0.1037412,1.057504,1.141616,Caudal fin
0.01783964,1.064975,1.130441,Caudal fin
0.0259288,1.056992,1.158135,Caudal fin
0.01873494,1.058656,1.153954,Caudal fin
0.02508302,1.063451,1.1327,Caudal fin
0.01301344,1.059279,1.151907,Caudal fin
0.01255756,1.068152,1.130472,Caudal fin
0.008034234,1.059411,1.151443,Caudal fin
0.008187186,1.070226,1.131082,Caudal fin
0.01255753,1.08622,1.106467,Caudal fin
0.01723566,1.074239,1.102224,Caudal fin
0.008772814,1.094609,1.10943,Caudal fin
0.02430077,1.071589,1.10126,Caudal fin
0.1437772,0.2341131,-0.2217053,Body
0.161222,0.3041003,-0.2073201,Body
0.1639626,0.2342262,-0.1996699,Body
0.1409481,0.303361,-0.2282507,Body
0.1653644,0.1669421,-0.1884552,Body
0.1454502,0.1701631,-0.2115484,Body
0.1243778,0.1725288,-0.2295245,Body
0.1222443,0.2350415,-0.2387598,Body
0.1193777,0.3039311,-0.2443244,Body
0.007248234,0.7203188,0.4713848,Dorsal fin
0.01132527,0.7309045,0.4401942,Dorsal fin
0.008417621,0.7356221,0.4420677,Dorsal fin
0.009615805,0.7158514,0.4700397,Dorsal fin
0.01191847,0.7055313,0.4681379,Dorsal fin
0.01420001,0.7197116,0.437326,Dorsal fin
0.01843516,0.7349602,0.4118294,Dorsal fin
0.01463638,0.7472311,0.4157127,Dorsal fin
0.01071996,0.7524385,0.4182767,Dorsal fin
0.005479269,0.7358711,0.4426534,Dorsal fin
0.00482974,0.7207618,0.4718305,Dorsal fin
0.006713601,0.7526976,0.4191632,Dorsal fin
0.002690735,0.7516157,0.4191793,Dorsal fin
0.002550493,0.734896,0.4426188,Dorsal fin
0.002404809,0.7199911,0.4718242,Dorsal fin
0.004606042,0.7103313,0.5059124,Dorsal fin
0.00685407,0.7096193,0.5054966,Dorsal fin
0.00231525,0.7097968,0.5059948,Dorsal fin
0.002240621,0.7035301,0.5421112,Dorsal fin
0.00454701,0.7038584,0.5419481,Dorsal fin
0.006776069,0.7029451,0.541555,Dorsal fin
0.008992197,0.7052948,0.5045947,Dorsal fin
0.008837594,0.6988417,0.5410439,Dorsal fin
0.0106511,0.6899279,0.5407649,Dorsal fin
