,x,y,z,anatomy
1598,0.07617323,-0.4750373,-0.2507923,Head
1599,0.06072641,-0.4688967000000001,-0.2605265,Head
1600,0.06623095,-0.4498234,-0.2419532,Head
1601,0.07636534,-0.4532358,-0.2366281,Head
1602,0.08367869,-0.4572203,-0.2313282,Head
1603,0.08051372,-0.4791974,-0.2459788,Head
1604,0.08877572,-0.4622223,-0.22578470000000006,Head
1605,0.1648241,-0.3574733,0.059378,Head
1606,0.1699726,-0.3443568,0.04980022,Head
1607,0.1674432,-0.3413108,0.06067442,Head
1608,0.16773729999999998,-0.3583911,0.04882523,Head
1609,0.1726071,-0.3298306,0.04913108,Head
1610,0.1706876,-0.32418220000000003,0.06028630000000001,Head
1611,0.16316689999999998,-0.339124,0.07375838,Head
1612,0.16017379999999998,-0.3576708,0.07186039,Head
1613,0.1669557,-0.3192585,0.07397107,Head
1614,0.1606494,-0.3154688,0.09063993,Head
1615,0.15648720000000002,-0.3381675,0.08940028,Head
1616,0.15317679999999995,-0.35953090000000004,0.08650172,Head
1617,0.15756070000000005,-0.3752836,0.06851023,Head
1618,0.1625003,-0.3727903,0.05651227,Head
1619,0.1502566,-0.379979,0.08225552,Head
1620,0.1472641,-0.3995906,0.0768272,Head
1621,0.154911,-0.3920936,0.06383553,Head
1622,0.160141,-0.3872466,0.05214947,Head
1623,0.16567379999999998,-0.371738,0.04621077,Head
1624,0.1635544,-0.3841559,0.04195897,Head
1625,0.1888215,-0.2530133,0.003540573,Head
1626,0.1854478,-0.2749676,0.01555648,Head
1627,0.1851809,-0.2736172,0.002320506,Head
1628,0.1889451,-0.2537868,0.02051963,Head
1629,0.1873832,-0.25964740000000003,0.03547424,Head
1630,0.184546,-0.27995180000000003,0.02722368,Head
1631,0.183896,-0.2754876,-0.01129818,Head
1632,0.1872046,-0.2560785,-0.01333823,Head
1633,0.1817443,-0.28014490000000003,-0.02409126,Head
1634,0.1843743,-0.2623669,-0.02877463,Head
1635,0.1905704,-0.2347876,-0.01641521,Body
1636,0.19256170000000006,-0.2302572,0.004332077,Body
1637,0.1868616,-0.2427026,-0.03456039,Body
1638,0.1888309,-0.2218553,-0.04161766,Body
1639,0.193645,-0.2125141,-0.02084021,Body
1640,0.1962163,-0.2063342,0.003675436,Body
1641,0.1922957,-0.2297777,0.02672805,Body
1642,0.1957299,-0.2038726,0.03137139,Body
1643,0.1901134,-0.2076245,0.06458794,Body
1644,0.1895823,-0.2364303,0.04659979,Body
1645,0.17949079999999998,-0.28805640000000005,0.05359986,Head
1646,0.1842317,-0.2532962,0.05977438,Head
1647,0.1778281,-0.2753808,0.06781013,Head
1648,0.1839439,-0.2718436,0.04627972,Head
1649,0.18054170000000005,-0.23798110000000006,0.07896301,Body
1650,0.1727955,-0.2650905,0.08631499,Head
1651,0.17195610000000006,-0.2976895,0.07226534,Head
1652,0.17488779999999998,-0.3059666,0.05809841,Head
1653,0.16612520000000006,-0.2910147,0.0899094,Head
1654,0.1758684,-0.3150079,0.04681319999999999,Head
1655,0.1792697,-0.3010162,0.04257279,Head
1656,0.1823244,-0.28898270000000004,0.03613603,Head
1657,0.1395509,-0.4680514,0.008459008,Head
1658,0.148598,-0.4396895000000001,0.006394506,Head
1659,0.1436697,-0.4536733,0.01595858,Head
1660,0.1443641,-0.4537019000000001,0.001237154,Head
1661,0.1524614,-0.4266722,0.01250202,Head
1662,0.1475191,-0.4396494000000001,0.02369257,Head
1663,0.1367836,-0.4697228,0.02501382,Head
1664,0.1326487,-0.4849199000000001,0.01524761,Head
1665,0.1407399,-0.4543154,0.03448952,Head
1666,0.1315115,-0.471056,0.04425674,Head
1667,0.1274104,-0.4878038,0.03290715,Head
1668,0.1232369,-0.5038425,0.0209525,Head
1669,0.1282264,-0.499483,0.00567922,Head
1670,0.1351779,-0.4821907999999999,0.00114774,Head
1671,0.1188274,-0.5187191,0.009198509,Head
1672,0.1234075,-0.5130129,-0.003211446,Head
1673,0.13047709999999998,-0.4958126000000001,-0.005846662,Head
1674,0.140022,-0.4675338,-0.003880024,Head
1675,0.1354794,-0.481177,-0.009101167,Head
1676,0.16475209999999998,-0.3566881,-0.03875958,Head
1677,0.1642025,-0.3651215,-0.03238311,Head
1678,0.1628321,-0.3666438,-0.03910098,Head
1679,0.1656886,-0.3570099,-0.03242374,Head
1680,0.1609308,-0.3686657,-0.0471288,Head
1681,0.1635002,-0.3558943,-0.04623903,Head
1682,0.1661711,-0.34396609999999994,-0.04421669,Head
1683,0.1668696,-0.3468176,-0.03726514,Head
1684,0.1673759,-0.34880409999999995,-0.03134739,Head
1685,0.17619200000000002,-0.28243240000000003,-0.05168182,Head
1686,0.1717092,-0.30729120000000004,-0.05103037,Head
1687,0.1713981,-0.2955399,-0.05992869,Head
1688,0.1754724,-0.2962825,-0.04376651,Head
1689,0.170308,-0.2812408,-0.07019144,Head
1690,0.17632089999999995,-0.26630820000000005,-0.06081635,Head
1691,0.1680904,-0.264203,-0.08143865,Head
1692,0.1754868,-0.2480256,-0.07110058,Body
1693,0.1819753,-0.25333579999999994,-0.04915005,Head
1694,0.1806105,-0.2712632,-0.04142648,Head
1695,0.1825893,-0.2338011,-0.05809902,Body
1696,0.178877,-0.2871552,-0.03485042,Head
1697,0.01952505,-0.6316779,-0.3768752,Head
1698,0.009432629,-0.6293929,-0.3830009,Head
1699,0.01854457,-0.624957,-0.3796458,Head
1700,0.00994964,-0.636336,-0.3801541,Head
1701,7.894416e-13,-0.6378685000000001,-0.3811432,Head
1702,7.693806e-30,-0.6308519,-0.3840234,Head
1703,-5.82072e-11,-0.6222293000000001,-0.3856775,Head
1704,0.008701595,-0.6209146,-0.3846443,Head
1705,0.01715986,-0.6168705,-0.3812839000000001,Head
1706,0.02701515,-0.6174853,-0.3736707,Head
1707,0.02835201,-0.6238332,-0.3709946,Head
1708,0.02513146,-0.6099967,-0.3753358,Head
1709,0.03237306,-0.6001934,-0.3665394,Head
1710,0.03452368,-0.6069190999999999,-0.3647882,Head
1711,0.03605628,-0.6127412,-0.3622005,Head
1712,0.02918297,-0.6289816,-0.3675623,Head
1713,0.02013174,-0.6370554,-0.3732654,Head
1714,0.03701664,-0.6175374,-0.35898040000000003,Head
1715,0.010268799999999998,-0.6418371,-0.3764218,Head
1716,7.784112e-30,-0.6434049,-0.3773633,Head
1717,0.04776578,-0.5816026999999999,-0.3353469,Head
1718,0.04074948,-0.5931995,-0.35271090000000005,Head
1719,0.04639658,-0.5771495,-0.3378545,Head
1720,0.04226363,-0.5983411999999999,-0.3501812,Head
1721,0.03864135,-0.5873603000000001,-0.3546339000000001,Head
1722,0.04450774,-0.5721797,-0.34001420000000004,Head
1723,0.05216902,-0.5595923,-0.320635,Head
1724,0.05335441,-0.5634953,-0.318108,Head
1725,0.05054367,-0.5553339,-0.3230748,Head
1726,0.05413958,-0.5669228000000001,-0.3155104,Head
1727,0.04865433,-0.5854054,-0.3325695,Head
1728,0.04322689,-0.6026444000000001,-0.3471878,Head
1729,0.1134147,-0.4564945,-0.1693313,Head
1730,0.1032363,-0.4610753,-0.1944993,Head
1731,0.1109731,-0.4493982,-0.1743688,Head
1732,0.1052857,-0.467667,-0.1901219,Head
1733,0.100309,-0.4542816,-0.1997982,Head
1734,0.1075937,-0.4418752,-0.1805472,Head
1735,0.1179658,-0.4374557,-0.15696970000000002,Head
1736,0.1208007,-0.4449558,-0.1510655,Head
1737,0.114156,-0.4294022,-0.1639695,Head
1738,0.1229682,-0.4517092,-0.14578729999999998,Head
1739,0.1152125,-0.4629983,-0.1649206,Head
1740,0.1067184,-0.4738310000000001,-0.1863271,Head
1741,0.03045393,-0.4865719,-0.2898443,Head
1742,0.01722426,-0.4641514,-0.2728738,Head
1743,0.03363145,-0.4648415,-0.2701396,Head
1744,0.01560923,-0.4864597,-0.2928801,Head
1745,4.633594e-11,-0.4865351,-0.29406059999999995,Head
1746,6.493857999999999e-30,-0.464054,-0.27381409999999995,Head
1747,-1.015379e-10,-0.4425982,-0.2557636,Head
1748,0.01869885,-0.4428342000000001,-0.2549571,Head
1749,0.03654126,-0.4440006,-0.2523018,Head
1750,0.04840452,-0.4665220000000001,-0.2656985,Head
1751,0.04376959,-0.4872098,-0.285459,Head
1752,0.05267078,-0.4465376,-0.2475725,Head
1753,0.03885189,-0.5068499,-0.3049188,Head
1754,0.02705388,-0.5069587000000001,-0.309429,Head
1755,0.03373732,-0.5247010999999999,-0.3229573,Head
1756,0.02347647,-0.5251680999999999,-0.32750450000000003,Head
1757,0.01387272,-0.5073797000000001,-0.3127379,Head
1758,0.01203371,-0.5259196999999999,-0.3309307,Head
1759,6.451938e-11,-0.5263667,-0.3323636,Head
1760,6.807618999999999e-30,-0.5076681,-0.314092,Head
1761,0.03895868,-0.5616306,-0.3433377,Head
1762,0.02961141,-0.568792,-0.35659450000000004,Head
1763,0.03510765,-0.5571281,-0.34506590000000004,Head
1764,0.03279309,-0.5745847,-0.35640340000000004,Head
1765,0.02666767,-0.5849639,-0.3669305,Head
1766,0.0242875,-0.5775918999999999,-0.365594,Head
1767,0.02268144,-0.5720675999999999,-0.3638774,Head
1768,0.02563125,-0.5648350999999999,-0.35767600000000005,Head
1769,0.03016199,-0.5540271999999999,-0.3474955,Head
1770,0.04144751,-0.5430478,-0.3307193,Head
1771,0.04551841,-0.5465859000000001,-0.3278802,Head
1772,0.03589047,-0.5407015000000001,-0.3341651,Head
1773,0.04843863,-0.5508398,-0.3254109000000001,Head
1774,0.04206024,-0.5668273,-0.34174790000000005,Head
1775,0.03589614,-0.5809648000000001,-0.3558073,Head
1776,0.02955862,-0.5926863,-0.3672495,Head
1777,0.1698013,-0.2064618,-0.09477654,Body
1778,0.1820702,-0.2130874,-0.06835127,Body
1779,0.17331760000000002,-0.2277007,-0.082465,Body
1780,0.1804554,-0.1912015,-0.07999362,Body
1781,0.1900475,-0.17751689999999998,-0.06049135,Body
1782,0.1899068,-0.2005283,-0.05011558,Body
1783,0.16439620000000002,-0.2442353,-0.09329036,Body
1784,0.1588385,-0.2228533,-0.1062361,Body
1785,0.1560526,-0.2623525,-0.1017655,Head
1786,0.14880439999999998,-0.2409505,-0.1151388,Body
1787,0.15103029999999998,-0.2015727,-0.1207654,Body
1788,0.164926,-0.185437,-0.1079021,Body
1789,0.1384204,-0.2193004,-0.13086489999999998,Body
1790,0.1221018,-0.1976689,-0.1497135,Body
1791,0.14305120000000002,-0.1821296,-0.1341342,Body
1792,0.1589898,-0.16699760000000002,-0.120622,Body
1793,0.177782,-0.1681506,-0.09311289,Body
1794,0.1728667,-0.1483202,-0.1070047,Body
1795,0.1892112,-0.1516164,-0.07318218,Body
1796,0.01357729,-0.5970156999999999,-0.3801397,Head
1797,0.007740368,-0.6108079000000001,-0.3847664,Head
1798,0.0068161490000000005,-0.5996324000000001,-0.3832437,Head
1799,0.01534045,-0.6073957,-0.3814961,Head
1800,7.557283e-30,-0.6118746,-0.3857789,Head
1801,-2.910323e-11,-0.600412,-0.3842298,Head
1802,0.006196133,-0.5879478,-0.3799524,Head
1803,0.01236132,-0.5862130999999999,-0.3770724,Head
1804,7.388877999999998e-30,-0.5884656,-0.3809326,Head
1805,4.93393e-16,-0.5766599,-0.3757896,Head
1806,0.006147522,-0.5763136999999999,-0.3747689,Head
1807,0.01222607,-0.5753100999999999,-0.3720376,Head
1808,0.01846463,-0.58308,-0.3723531,Head
1809,0.02022843,-0.5922835,-0.3747723,Head
1810,0.01816668,-0.5736836,-0.3679267000000001,Head
1811,0.02265996,-0.6014259,-0.3757348,Head
1812,0.01636358,-0.5532784000000001,-0.3550697,Head
1813,0.006937511,-0.56529,-0.3675695,Head
1814,0.008335564,-0.5538801999999999,-0.358059,Head
1815,0.01370507,-0.5646291,-0.3647792,Head
1816,7.224519e-30,-0.565619,-0.3687032,Head
1817,7.895069000000002e-13,-0.554271,-0.3593309,Head
1818,0.01011114,-0.5410883000000001,-0.3459419,Head
1819,0.01976687,-0.5403664,-0.3426814,Head
1820,7.051322e-30,-0.5415439000000001,-0.3473304,Head
1821,0.02851179,-0.5400225000000001,-0.3384541,Head
1822,0.02377651,-0.5530357,-0.3511893,Head
1823,0.02013272,-0.5639625,-0.3609428,Head
1824,0.1476407,-0.1431826,-0.1422256,Body
1825,0.1552301,-0.1222835,-0.1464726,Body
1826,0.1571752,-0.1284322,-0.13433889999999998,Body
1827,0.1478502,-0.1341931,-0.1531897,Body
1828,0.1645259,-0.1360959,-0.1209648,Body
1829,0.152291,-0.15351510000000002,-0.1317164,Body
1830,0.136981,-0.16626029999999994,-0.14359860000000002,Body
1831,0.1342217,-0.1526497,-0.1519026,Body
1832,0.1172411,-0.1754685,-0.15665810000000002,Body
1833,0.1157869,-0.1594698,-0.16287,Body
1834,0.1361756,-0.13998270000000002,-0.1617902,Body
1835,0.1184464,-0.1437259,-0.1710809,Body
1836,0.03185862,-0.610201,0.02468693,Head
1837,0.04556526,-0.6109361999999999,0.008792399999999999,Head
1838,0.04791826,-0.5987442,0.02658415,Head
1839,0.03024281,-0.6214408,0.0069712030000000005,Head
1840,0.06112896,-0.5968117,0.01049581,Head
1841,0.06413431,-0.5836467,0.02801931,Head
1842,0.05049368,-0.5836664,0.04576708,Head
1843,0.03365303,-0.5958751,0.04402675,Head
1844,0.0673513,-0.5678483,0.046657199999999996,Head
1845,0.07099391,-0.5496886999999999,0.06529903,Head
1846,0.05346992,-0.5658033,0.06534661,Head
1847,0.03575351,-0.5783795999999999,0.06413464,Head
1848,0.01682369,-0.6037659000000001,0.04229844,Head
1849,0.01590324,-0.6174932,0.02301066,Head
1850,0.01790883,-0.5865876999999999,0.06263452,Head
1851,3.24831e-24,-0.5895996,0.06181242,Head
1852,7.519566e-30,-0.6066318,0.04143728,Head
1853,2.8868659999999998e-24,-0.6200981,0.02222777,Head
1854,0.015081200000000001,-0.6280021,0.005508751,Head
1855,7.689813e-30,-0.6302969,0.004867211,Head
1856,0.04060374,-0.5346736,0.103594,Head
1857,0.02100415,-0.5182704,0.1223445,Head
1858,0.02038555,-0.5425106,0.1034483,Head
1859,0.042050800000000006,-0.5105501,0.12196010000000003,Head
1860,0.041512,-0.4868951,0.138545,Head
1861,0.02069424,-0.4943345,0.13917929999999998,Head
1862,1.037928e-10,-0.4966166,0.1394286,Head
1863,6.902329999999999e-30,-0.5208332999999999,0.1223487,Head
1864,-1.577816e-12,-0.5453216999999999,0.1031388,Head
1865,0.01922495,-0.5657262,0.08328137,Head
1866,0.03828753,-0.5576313,0.08415458,Head
1867,7.246707999999998e-30,-0.5687034000000001,0.08266985,Head
1868,0.05702538,-0.5452555,0.08432817,Head
1869,0.0604872,-0.5224068000000001,0.1027934,Head
1870,0.07527615,-0.5294396,0.08283433,Head
1871,0.07963627,-0.5068679,0.09981127,Head
1872,0.06318248,-0.4976411,0.1208237,Head
1873,0.08351251,-0.4817401,0.116778,Head
1874,0.08594877,-0.4510972,0.1362173,Head
1875,0.06257679,-0.473705,0.13763889999999998,Head
1876,0.1308782,-0.3688297,0.121667,Head
1877,0.14674720000000002,-0.33881209999999995,0.1079483,Head
1878,0.1346066,-0.3405383,0.1277762,Head
1879,0.14322320000000002,-0.3636003,0.1035313,Head
1880,0.1510067,-0.3132224,0.1107474,Head
1881,0.1387534,-0.312393,0.13236979999999998,Head
1882,0.1207247,-0.3428263,0.147258,Head
1883,0.1167068,-0.3741697,0.1396267,Head
1884,0.1246154,-0.3128542,0.15358339999999998,Head
1885,0.1093184,-0.314599,0.17237950000000002,Head
1886,0.1057609,-0.3452444000000001,0.1646898,Head
1887,0.1015935,-0.3777599,0.1560645,Head
1888,0.1118292,-0.406648,0.1309265,Head
1889,0.1270751,-0.3969602,0.1143021,Head
1890,0.09584513,-0.4119704000000001,0.1467905,Head
1891,0.1067568,-0.4377698,0.120494,Head
1892,0.1230528,-0.4238222,0.105657,Head
1893,0.1399895,-0.3876375,0.09779897,Head
1894,0.1365999,-0.4106313,0.09093451,Head
1895,0.1140213,-0.4707298,0.08455641,Head
1896,0.09287747,-0.5110244,0.07870522,Head
1897,0.1092213,-0.4913961,0.07231119,Head
1898,0.09765131,-0.4892144000000001,0.09341249,Head
1899,0.08826134,-0.5308656,0.06302048,Head
1900,0.10457089999999998,-0.5106248,0.05865787,Head
1901,0.1236994,-0.471941,0.06402259,Head
1902,0.12823510000000002,-0.4526974,0.07420244,Head
1903,0.1192214,-0.4902571,0.05235807,Head
1904,0.135704,-0.4540519,0.05419559,Head
1905,0.13983120000000002,-0.4365839,0.062859,Head
1906,0.1326085,-0.4322894000000001,0.08312105,Head
1907,0.1186666,-0.4483086,0.09570669,Head
1908,0.1437368,-0.4184445,0.07038228,Head
1909,0.1021543,-0.4650441,0.1076657,Head
1910,0.14952839999999998,-0.2568188,0.1364702,Head
1911,0.15644670000000002,-0.2867808,0.111626,Head
1912,0.1629072,-0.2592866,0.1102258,Head
1913,0.1438117,-0.2847013,0.1351875,Head
1914,0.170228,-0.230539,0.1061886,Body
1915,0.1556503,-0.2281013,0.136459,Body
1916,0.177248,-0.200422,0.1024616,Body
1917,0.16167079999999998,-0.1977683,0.1364839,Body
1918,0.13916810000000002,-0.2277996,0.1647819,Body
1919,0.1340249,-0.256537,0.1619759,Head
1920,0.14434829999999998,-0.1968645,0.16744089999999998,Body
1921,0.1265135,-0.196549,0.1936687,Body
1922,0.1219011,-0.2286659,0.1891246,Body
1923,0.11745239999999997,-0.2578759,0.1843441,Head
1924,0.12911140000000002,-0.2844898,0.1583662,Head
1925,0.1132369,-0.2859982,0.1788467,Head
1926,0.09640734,-0.5452765,0.0273216,Head
1927,0.08423153,-0.5491294,0.04583488,Head
1928,0.08055889999999999,-0.5654324000000001,0.02830937,Head
1929,0.1003746,-0.528733,0.04328327,Head
1930,0.07701433,-0.5793911999999999,0.01160491,Head
1931,0.09244405,-0.559811,0.01190707,Head
1932,0.1066408,-0.5392077,0.0111897,Head
1933,0.1108949,-0.5243539,0.02492324,Head
1934,0.1150208,-0.5078825,0.03898549,Head
1935,0.004838486,-0.370163,0.1917261,Head
1936,0.002848161,-0.3725562,0.1932323,Head
1937,0.005514598000000001,-0.3718242,0.1936774,Head
1938,0.002508659,-0.3707884,0.1912477,Head
1939,-1.4354689999999999e-11,-0.3710262,0.1910687,Head
1940,5.8376049999999986e-30,-0.3728319000000001,0.1930642,Head
1941,1.319856e-18,-0.3764229,0.1941119,Head
1942,0.00352256,-0.3760653,0.1942517,Head
1943,0.006829485,-0.3750927,0.1946625,Head
1944,0.007817585,-0.3707311,0.1943403,Head
1945,0.006810647,-0.3692383,0.1924452,Head
1946,0.009705143,-0.3736057,0.19533570000000006,Head
1947,0.011933899999999999,-0.3717047,0.196263,Head
1948,0.009575399,-0.3693722,0.1951618,Head
1949,0.008286124,-0.3680821,0.1932731,Head
1950,0.0063065790000000005,-0.368388,0.1904741,Head
1951,0.004563336,-0.3691917,0.1896122,Head
1952,0.0075629719999999985,-0.3673247,0.1913826,Head
1953,0.007118691,-0.3668136,0.1901428,Head
1954,0.006159544,-0.3674044,0.1890619,Head
1955,0.004509313,-0.3679836,0.1880922,Head
1956,0.002389353,-0.369737,0.189093,Head
1957,0.002375541,-0.3683775,0.1875631,Head
1958,-1.29741e-11,-0.3685282,0.1874087,Head
1959,5.816837e-30,-0.369945,0.188919,Head
1960,0.02553016,-0.2640304,0.2381192,Head
1961,0.03547218,-0.2986428,0.2250545,Head
1962,0.03889969,-0.26596970000000003,0.2342063,Head
1963,0.02316771,-0.2955053,0.2288435,Head
1964,0.02035578,-0.3205293,0.22075660000000005,Head
1965,0.03107532,-0.3247262,0.2172562,Head
1966,0.0435251,-0.33282929999999994,0.2108503,Head
1967,0.0490042,-0.3002164,0.2199771,Head
1968,0.05307618,-0.2669045,0.2289231,Head
1969,0.042151,-0.2292112,0.24359610000000004,Body
1970,0.02782432,-0.2273303,0.2478646,Body
1971,0.05696297,-0.2306593,0.2378292,Body
1972,0.06113175,-0.1901537,0.2467581,Body
1973,0.04564999,-0.1876637,0.2531215,Body
1974,0.03033341,-0.1853165,0.257829,Body
1975,0.01382116,-0.2256467,0.250544,Body
1976,0.01263666,-0.2623151,0.2405379,Head
1977,0.01512672,-0.1835148,0.26078070000000003,Body
1978,-2.478716e-05,-0.1827475,0.2618183,Body
1979,-1.974008e-05,-0.2248528,0.2514871,Body
1980,-1.807944e-05,-0.2615124,0.2413744,Head
1981,0.01143357,-0.2934078,0.2310754,Head
1982,-1.436914e-05,-0.2926185,0.2318024,Head
1983,-1.026555e-05,-0.3173953,0.2233371,Head
1984,0.01006498,-0.318139,0.2227311,Head
1985,0.1463369,-0.4300965,-0.07609905,Head
1986,0.15018320000000002,-0.4116958,-0.06710947,Head
1987,0.1501397,-0.4179051,-0.06498475,Head
1988,0.1455451,-0.4254310000000001,-0.07996032,Head
1989,0.14931760000000002,-0.4224746,-0.06399637,Head
1990,0.1459991,-0.4339611,-0.07346798,Head
1991,0.14721800000000002,-0.4257489,-0.06342175,Head
1992,0.1440884,-0.4370293,-0.07168535,Head
1993,0.1414888,-0.4465753,-0.08678147,Head
1994,0.1414743,-0.4429598,-0.09109598,Head
1995,0.1398107,-0.4494958,-0.08367133,Head
1996,0.14024289999999998,-0.4386686,-0.09644723,Head
1997,0.08445123,-0.2630652,0.2135124,Head
1998,0.09707929,-0.2890784,0.1943134,Head
1999,0.1008665,-0.2602702,0.20117620000000005,Head
2000,0.08076517,-0.2931474,0.2056849,Head
2001,0.07751936,-0.3216587,0.1974501,Head
2002,0.09358839999999999,-0.3176206,0.1867495,Head
2003,0.1049691,-0.2297319,0.20745410000000006,Body
2004,0.08845005,-0.230643,0.2209158,Body
2005,0.1093998,-0.1956602,0.2135035,Body
2006,0.09288167,-0.1942535,0.2281565,Body
2007,0.07242199,-0.2310444,0.23065500000000005,Body
2008,0.06839057,-0.2656065,0.2223932,Head
2009,0.07683399,-0.1923842,0.2388389,Body
2010,0.06442101,-0.2976224,0.21388,Head
2011,0.06120539,-0.32645290000000005,0.2052381,Head
2012,0.07157683,-0.3756979,0.1804453,Head
2013,0.05354244,-0.3923306,0.1819541,Head
2014,0.06657198,-0.4000699,0.1729483,Head
2015,0.05743923,-0.3732239,0.18860610000000005,Head
2016,0.04468323,-0.3710094,0.1942896,Head
2017,0.04195166,-0.3854274,0.1885428,Head
2018,0.03705062,-0.3973092,0.1844183,Head
2019,0.04723017,-0.4081538,0.1771354,Head
2020,0.05872123,-0.420684,0.16741270000000005,Head
2021,0.08071613,-0.4081971,0.1610124,Head
2022,0.08642251,-0.3777395,0.16963440000000002,Head
2023,0.07127926,-0.4347326,0.15459089999999998,Head
2024,0.0903747,-0.3473608,0.1783683,Head
2025,0.07484127,-0.3493682,0.1888247,Head
2026,0.05943584,-0.351459,0.1965905,Head
2027,0.045402,-0.3542591,0.2013956,Head
2028,0.03244306,-0.4458301,0.16435339999999998,Head
2029,0.0136393,-0.4330532,0.1738426,Head
2030,0.01657063,-0.4515452,0.16461070000000005,Head
2031,0.02654589,-0.4282942,0.1737904,Head
2032,0.0208515,-0.4129079000000001,0.1812796,Head
2033,0.01071652,-0.4167373,0.1811759,Head
2034,-6.311263e-12,-0.417995,0.1813229,Head
2035,6.28172e-30,-0.4345658,0.174097,Head
2036,-2.366724e-12,-0.453309,0.16494460000000002,Head
2037,0.01906934,-0.4720326,0.1531622,Head
2038,0.03787059,-0.4653427,0.15264049999999998,Head
2039,6.565773999999999e-30,-0.4740505999999999,0.1535079,Head
2040,0.05613566,-0.4533453,0.1524585,Head
2041,0.0469191,-0.4357402,0.1649175,Head
2042,0.03798708,-0.4200681,0.1746511,Head
2043,0.02982338,-0.4064506,0.1821788,Head
2044,0.01289315,-0.34908340000000004,0.209769,Head
2045,0.00838396,-0.33572290000000005,0.21608,Head
